time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,1.43264783496,-2.2106766608,16.6598658271,6.10412834709,6.16101557089,0.0,1.84558494227,-2.71493257849,4.85385037292,-0.0616473757677,0.0323144255298,0.0,447.30386645900614,448.1327882771125,449.6590262383091,448.2206997040211
2.700000000000002,1.54572113858,-2.37720734354,16.9526889921,6.10054642451,6.16343914779,0.0,1.9232220795,-2.83643286735,4.9064696601,-0.0560628933255,0.0529856593774,0.0,453.31030568161566,454.96939096862815,454.88846756836483,455.3330897569797
2.760000000000002,1.66313492095,-2.55071783762,17.2465401342,6.09714592092,6.16643783011,0.0,1.99025364106,-2.94760273022,4.88847313809,-0.0579278633142,0.0431606744955,0.0,433.80205030997524,432.9777217647361,432.14780537420165,431.9882484805485
2.820000000000002,1.78427145834,-2.7305917968,17.5372863885,6.09402279845,6.16853659848,0.0,2.04743333517,-3.0485715291,4.80328824135,-0.0423314318907,0.00875948735675,0.0,412.15981588091944,409.1080634016024,408.79572857591506,410.1813274451275
2.880000000000002,1.90930543701,-2.91740628569,17.8271926713,6.09218021453,6.1692778079,0.0,2.12021465637,-3.17878867434,4.8597763823,-0.0141080487642,0.0187154149981,0.0,456.76396022196064,457.557263785543,454.8401388574666,457.0947977552088
2.940000000000002,2.03821694554,-3.11131017898,18.1164891519,6.09219723126,6.16985375795,0.0,2.17674412405,-3.28484859868,4.78365876781,0.0195994544868,-0.0234497271911,0.0,415.9134479750694,412.20321651516497,411.98442085034975,414.9546807778295
3.000000000000002,2.17116411353,-3.31267975095,18.4068359589,6.09351715531,6.16835634343,0.0,2.25486805924,-3.42732384702,4.89387938039,0.0264102930386,-0.028155409908,0.0,473.81253471565265,473.4505069906198,473.38047571614595,473.90434678439055
3.0600000000000023,2.30858744212,-3.52220612626,18.7017789507,6.09491006932,6.16678650432,0.0,2.3259876591,-3.55680168821,4.93718726807,0.0159064511651,-0.0224526718868,0.0,453.87069174806663,454.32810601607764,454.9992562956229,454.15743610550413
3.1200000000000023,2.45017504319,-3.73930294397,18.9982729648,6.09560884834,6.16565814371,0.0,2.39364912802,-3.67977340333,4.94573822728,0.00136364570558,-0.0123617531601,0.0,443.05168160773576,443.88075677545555,445.1578377524111,443.9658866737822
3.1800000000000024,2.59560555344,-3.96343509752,19.2933848695,6.09564505364,6.16500679654,0.0,2.45406357404,-3.79144510868,4.89141986551,-0.000962240923934,-0.00800224650972,0.0,423.6606769886897,424.03554173267,423.57672162081076,423.37659768911254
3.2400000000000024,2.74497147937,-4.19477902365,19.5877896781,6.0957661363,6.16458542749,0.0,2.52476137998,-3.92009272256,4.92174046559,0.00739677282154,-0.00513252532886,0.0,450.14231370498953,450.37463363393783,451.9374675158398,452.61080405066434
3.3000000000000025,2.8986751328,-4.43402049207,19.8848249212,6.09650385441,6.16523839568,0.0,2.5985642012,-4.0546301315,4.9789913769,0.0206324306424,0.0316434416975,0.0,458.6213577411019,461.5336131582689,460.2665501738671,461.31294292904334
3.3600000000000025,3.05702408272,-4.68173653047,20.187353898,6.09732292667,6.16707760577,0.0,2.67938158389,-4.20247139808,5.10455454236,-0.00640142850028,0.0285966123869,0.0,483.52030243149545,483.29089962364117,481.8352434833687,479.78669240513443
3.4200000000000026,3.21987584462,-4.93787534503,20.4949254185,6.09698703833,6.16867957382,0.0,2.74875003719,-4.33560953735,5.14744116413,-0.00403803311024,0.0226067516172,0.0,458.6170863455982,458.1411169914164,458.4244586456799,458.61235244587147
3.4800000000000026,3.38645728142,-5.20140934058,20.8017191876,6.09736067987,6.1695907628,0.0,2.80383925948,-4.44905681862,5.07922683438,0.0213764263023,-0.00691775523518,0.0,424.0472182162459,421.5027202128857,422.244168898994,424.43146858823775
3.5400000000000027,3.55615287599,-5.47149878487,21.1029435517,6.09843477086,6.16902769196,0.0,2.85272241376,-4.55411228214,4.96205289541,0.00984388336885,-0.0148412316175,0.0,405.9746780629606,405.26303930485125,406.07898320609826,405.0428637377573
